"","IM00","IM02","IM04","IM06","IM09","IM12","IM18","IM24","IM48"
"Hs.514821",0.868724628,0.854333629,0.834344845,0.83723736,0.809222904,0.825073851,0.801095403,0.843915368,0.837739188
"Hs.515016",1.912611155,1.780755254,1.451633728,1.549265041,1.54516206,1.761648811,1.912237977,1.930346131,2.247104132
"Hs.515122",2.948615827,2.772243294,3.175844031,3.561832541,3.786008466,4.777428524,5.579501841,4.420896276,2.485341127
"Hs.515162",2.773054327,2.932202655,2.25755669,2.447919749,2.354931482,2.840668972,2.537479729,2.701296436,1.588618787
"Hs.515210",0.884547611,0.555789977,0.516823476,0.554964326,0.50033169,0.635684908,0.706934275,0.63180797,0.822587778
"Hs.515247",3.368181326,3.463622957,3.250578868,3.420786227,3.538118219,4.305058587,5.819525839,7.262021214,6.894601232
"Hs.515366",0.742792814,0.779754694,0.63905625,0.768264139,0.616173717,0.663595439,0.70076423,0.622693642,0.68245124
"Hs.515427",0.449491201,0.426156183,0.442601496,0.452306121,0.419149503,0.438463225,0.441146188,0.325287423,0.359310363
"Hs.515835",0.591865566,0.603545075,0.588915393,0.603404709,0.542483957,0.573028515,0.555952944,0.583051735,0.566790977
"Hs.515840",2.63721833,2.570534786,2.151329251,2.196809272,2.214165023,2.617538839,2.781401994,2.854749722,2.938215747
"Hs.516157",0.616645907,0.292785689,0.183292323,0.217121738,0.264180924,0.405114143,0.464508258,0.414472212,0.632647968
"Hs.516176",1.041402503,1.053876366,0.978132557,1.028572409,1.013374794,1.047652141,1.056395662,1.015792748,1.028831189
"Hs.516297",2.054475026,2.042120229,1.679247993,1.593926361,1.816697626,1.424337544,1.746228167,1.649508705,1.545815286
"Hs.516439",1.075344244,1.123254924,1.052703906,1.136868699,1.048986376,1.090337502,1.07631512,1.088334635,1.125153744
"Hs.516484",0.746857782,0.812170304,0.724138472,0.71949487,0.652795327,0.650448874,0.627219644,0.504553247,0.483669372
"Hs.516494",1.05251787,1.105177773,1.149432527,1.073050545,1.06152375,1.078368403,1.050790309,1.124933115,1.107268662
"Hs.516656",1.039698361,0.942621518,0.994019964,0.908919702,0.984594118,0.982124197,0.920372697,0.974309628,0.982869782
"Hs.516700",0.342529926,0.351555891,0.296212866,0.324597646,0.290827934,0.345539122,0.313764183,0.281606874,0.331465617
"Hs.516726",0.418816245,0.421695863,0.416573499,0.456122802,0.392461187,0.389633949,0.365012024,0.365964093,0.379159943
"Hs.516966",1.038765322,1.012521647,0.943878146,0.938521588,0.887193932,0.911336689,0.891686219,0.860479938,0.896526901
"Hs.517034",1.164454978,1.182179586,1.001643293,1.009975872,0.946020731,1.027852539,1.105333212,1.0151349,0.893440662
"Hs.517070",0.197756233,0.22421338,0.212728287,0.213826738,0.176114871,0.211302481,0.199927844,0.168950134,0.209257208
"Hs.517145",0.252771958,0.24618183,0.197180123,0.191885207,0.159577901,0.16618603,0.136329155,0.136573331,0.157210331
"Hs.517581",0.372151001,0.359344933,0.262708723,0.317265702,0.231523579,0.20509743,0.164444942,0.146814894,0.182606202
"Hs.517586",0.577254879,0.59358881,0.571701866,0.587459855,0.54523806,0.609357398,0.646248847,0.553054345,0.570205773
"Hs.517729",0.60487352,0.573797465,0.579331026,0.604278121,0.553454798,0.56875809,0.629076101,0.530138109,0.561171361
"Hs.517792",0.688272174,0.753079945,0.681570032,0.665198324,0.724025819,0.683178164,0.6990483,0.702123061,0.668618292
"Hs.517939",1.681514802,1.705020537,1.545263845,1.680420941,1.763476461,2.082186023,2.172281445,2.104405995,1.956569589
"Hs.518198",0.855371866,0.854933414,0.79384984,0.853528494,0.846073826,0.873294001,0.808767824,0.796338596,0.793780624
"Hs.518267",0.031783295,0.031970783,0.032914046,0.033750697,0.030607562,0.035676937,0.037151654,0.031919299,0.039574745
"Hs.518438",0.186545842,0.199221484,0.183887306,0.206130407,0.152187866,0.18288706,0.174094982,0.151114683,0.17094574
"Hs.518450",0.746756846,0.768185629,0.812327007,0.788379014,0.8093179,0.756736889,0.831631052,0.643361348,0.755598776
"Hs.518726",1.014463396,1.104685876,1.085347315,1.132200567,0.978622724,1.09875549,1.016993474,0.983195991,1.030972325
"Hs.518774",0.352358379,0.38703486,0.445080993,0.399576346,0.35695507,0.286598246,0.269977757,0.245227313,0.270717227
"Hs.518805",0.317505728,0.33220467,0.308416152,0.320066447,0.286812291,0.321896863,0.318718331,0.283773691,0.322333365
"Hs.518808",0.347183506,0.317834501,0.30323478,0.333416943,0.278043002,0.288794454,0.269471881,0.312579016,0.298335404
"Hs.519033",0.908127229,0.923596332,0.898217692,0.903034346,0.886654164,0.881055174,0.882261706,0.875935045,0.871226132
"Hs.519057",0.313146586,0.289992481,0.257371723,0.261442256,0.256383383,0.2722382,0.252783442,0.266572082,0.255514301
"Hs.519385",2.128510312,1.811834394,1.388552966,1.47544667,1.439725395,1.541133018,1.446616251,1.544661661,1.649968143
"Hs.519469",1.047102852,0.761243796,0.896984031,0.924971897,1.024223918,0.921571507,0.979873975,1.014598441,0.94613248
"Hs.519601",0.317097302,0.328672234,0.302506214,0.351279901,0.347571661,0.364646623,0.31980891,0.311154492,0.322231548
"Hs.519719",0.743943373,0.802241465,0.729191245,0.747381337,0.730271335,0.737125625,0.785040249,0.703859276,0.73072066
"Hs.519880",0.727975007,0.754968345,0.743220195,0.762219335,0.727920196,0.800995441,0.779500828,1.202696576,1.032831267
"Hs.519909",2.401977765,2.319191575,2.977155281,2.885767518,3.041875583,2.919455121,3.375197704,2.380106484,2.378945301
"Hs.520028",1.082564587,0.923006876,0.6463302,0.58228144,0.457651106,0.574647667,0.640042196,0.555954772,0.66731489
"Hs.520048",0.912503369,0.923013912,0.894235523,0.907013007,0.858531894,0.895638045,0.877718741,0.861586239,0.892054657
"Hs.520140",1.608459001,1.083358467,0.891186115,0.988190002,0.984387566,1.014879281,1.016270627,1.064124601,1.310932953
"Hs.520205",0.762448675,0.835856371,0.854367564,0.864512888,0.89639456,0.826768207,0.867266127,0.811542776,0.903454094
"Hs.520414",1.050059403,1.055070055,1.578806701,1.740891203,1.815041203,1.226397308,1.442272752,1.489056348,1.538779883
"Hs.520421",0.535471177,0.589190587,0.546857983,0.539186119,0.525451258,0.54947707,0.518693801,0.501204515,0.470332684
"Hs.520640",1.486734469,1.268075885,1.022592278,0.902859248,0.775633737,0.61729061,0.523649374,0.349286505,0.556789755
"Hs.520757",1.20019871,1.079065041,1.00876956,0.969990594,1.058522601,1.135948952,1.09437997,1.188282857,1.416187759
"Hs.520819",0.943199614,0.863469829,0.849175955,1.049839892,1.188861125,1.090764224,1.388977513,1.185976529,0.769582332
"Hs.520937",0.968184273,1.024764328,0.961322081,0.949401434,0.944312358,0.988391009,0.94406013,0.891722548,0.923385394
"Hs.520973",0.215880581,0.214460987,0.19036163,0.195012792,0.166083064,0.191458552,0.183424315,0.164453296,0.176982404
"Hs.520989",24.25375481,23.55582835,20.04884325,21.28506302,26.23517315,21.88792511,21.29095058,32.66583714,21.18326486
"Hs.521212",1.916286789,1.942957662,1.972111295,2.010508,2.178201771,2.666845592,3.166365736,2.816694122,2.702446005
"Hs.521456",0.981437569,0.924779577,0.969043262,1.071497095,1.020567237,1.026112841,0.989075281,0.824725095,0.900048953
"Hs.521535",0.179817345,0.17146343,0.156482422,0.16886587,0.14887396,0.162045772,0.144550312,0.142682586,0.166704311
"Hs.521651",1.032570581,1.049422194,0.985481691,1.007009797,1.018394381,0.959862495,1.009211098,1.005491187,0.978516534
"Hs.522074",2.731651042,2.351797418,2.076506941,2.174619891,2.350489847,2.80301938,2.910811084,2.932544485,2.430220023
"Hs.522356",0.122184188,0.132718821,0.125168041,0.134483451,0.094024108,0.112444455,0.109871426,0.106164114,0.114361092
"Hs.522373",1.275188901,1.265840566,1.255042836,1.258190452,1.302721836,1.383680949,1.441467868,1.291054476,1.241913727
"Hs.522413",0.939340511,0.923898948,0.942991235,0.957353503,0.905348522,0.958520427,1.014635094,0.986106807,1.02351856
"Hs.522632",0.649999557,0.636462127,0.615770554,0.597114003,0.54075266,0.513139145,0.519170718,0.340890655,0.30795857
"Hs.522666",0.139269577,0.142784465,0.130497507,0.145742605,0.127380426,0.149520865,0.144699806,0.13629182,0.154535671
"Hs.522746",1.179562077,1.104429783,1.06858028,1.124484147,1.06057144,1.059936363,1.038881767,1.070408162,1.017967014
"Hs.522798",1.086548265,1.178286774,1.214543751,1.123980065,1.115215806,1.101142214,1.138564133,1.065785345,1.113218202
"Hs.522818",0.843409017,1.022120363,0.883900133,0.982083211,0.765729458,0.999553834,0.932058575,0.834841956,0.920349208
"Hs.522819",0.989591922,1.024546421,0.82830043,0.77231213,0.747702801,0.799649991,0.610518464,0.531179535,0.63365418
"Hs.522891",2.342860407,2.423572454,2.40227157,2.517265492,2.488044269,2.910017377,3.181671113,3.028058801,2.700447764
"Hs.523004",0.704346374,0.705845906,0.755875948,0.814966867,0.838827996,1.027565696,1.243571642,1.044868164,1.2077887
"Hs.523395",1.656363971,2.109005629,1.548382068,1.704067832,1.60012663,2.472643286,1.9846636,2.432490318,2.324066528
"Hs.523414",6.962251927,6.775739622,5.982673645,6.619291584,7.199909674,8.716753932,9.384918065,12.61152383,9.326032768
"Hs.523443",1.144880304,1.151709487,1.108993203,1.11650767,1.106700315,1.094153988,1.06222705,1.093099129,1.045444287
"Hs.523500",0.946139612,0.993799089,0.979212139,0.983162906,0.896334482,0.965600143,0.935953145,0.928128044,0.903959071
"Hs.523506",1.02668138,1.083056639,1.055969983,1.099161609,1.086176983,1.115013211,1.088651048,1.110844974,1.036638922
"Hs.523680",0.825646529,0.811644367,0.791452542,0.771450219,0.702359324,0.753114457,0.761403674,0.611184689,0.680797601
"Hs.523718",0.376072441,0.401142091,0.367905596,0.383943333,0.334607356,0.390299659,0.366171124,0.337025451,0.389376925
"Hs.523732",1.530260797,1.741106582,1.515221754,1.673509036,1.635101722,2.194933819,1.948229063,1.630300181,2.009340824
"Hs.523744",2.06294041,2.214217745,2.021237945,2.128202637,2.288251281,2.124694082,2.169632335,2.460183608,2.516211211
"Hs.523836",2.289615292,2.149222289,2.178672047,2.237472098,2.386816631,2.494547339,2.789271896,2.089241838,1.513114867
"Hs.523852",0.489913258,0.478126836,0.528513674,0.49818672,0.491031362,0.409272999,0.562114705,0.479660499,0.586573865
"Hs.523875",0.578598871,0.5374815,0.620051726,0.588645758,0.62521226,0.635311425,0.879197545,0.575125554,0.764299136
"Hs.524081",0.763953232,0.746628089,0.648074153,0.636428937,0.595584629,0.665336795,0.615687059,0.464140576,0.590295751
"Hs.524219",0.872278673,0.88947638,0.693798929,0.708293726,0.642560782,0.772143237,0.633084162,0.67935502,0.706107246
"Hs.524278",0.976593732,1.0608027,1.02170316,0.975793553,1.012550232,1.014276212,1.007206438,1.044212809,1.039239355
"Hs.524368",0.614476271,0.599207715,0.504069366,0.521035809,0.416277322,0.460824575,0.436939804,0.417994588,0.454103691
"Hs.524418",1.006871989,1.061496326,1.015907779,0.989886698,0.952486208,1.001480109,0.9867329,0.931469993,1.028721929
"Hs.524430",2.421694321,0.854526505,0.499521961,0.41595904,0.330902801,0.294670005,0.31893026,0.362919913,0.71544854
"Hs.524760",0.61541509,0.63102983,0.606509673,0.59653811,0.562067254,0.635180152,0.576402161,0.583471154,0.570739063
"Hs.524910",1.665241347,1.716414106,1.337720282,1.509824647,1.458324248,1.87914405,1.863582055,1.90071701,1.238822621
"Hs.525324",2.990233734,2.929609309,2.758507508,3.040971552,3.297955065,4.002911335,3.614124965,3.219821455,2.447398338
"Hs.525557",0.403833324,0.425695784,0.400933318,0.405558292,0.347558721,0.382549128,0.371800231,0.380967173,0.390616076
"Hs.525572",0.92459285,0.709246218,0.569226739,0.583776626,0.496110029,0.514406609,0.476050633,0.458802953,0.509629343
"Hs.527778",0.535798907,0.559888969,0.561544882,0.597585955,0.580210532,0.664571166,0.792072455,0.584591186,0.626534934
"Hs.527971",0.306579169,0.305605394,0.301773504,0.303060042,0.236782291,0.293562625,0.286159378,0.207324101,0.297196101
"Hs.527973",0.990636072,1.052407144,1.135746058,1.151070463,1.216069782,1.411041748,1.684851833,1.542871365,1.597776751
"Hs.528111",0.350927333,0.492838933,0.513020826,0.554847476,0.413870654,0.535366022,0.542437737,0.451401472,0.696026517
"Hs.528368",0.648864905,0.638503291,0.596270024,0.609481698,0.61323664,0.626325397,0.622222454,0.655036613,0.66790678
"Hs.528952",0.98176455,1.023544557,0.818816981,0.817039549,0.843220855,1.015724773,1.075799855,0.951521168,1.116785054
"Hs.529038",0.628845854,0.668108116,0.677166824,0.67923003,0.592667908,0.592712207,0.62864948,0.535568512,0.620108981
"Hs.529053",0.043418739,0.055568942,0.060248117,0.068198185,0.041921859,0.062214014,0.067150633,0.041312916,0.060881364
"Hs.529353",0.509174886,0.538263681,0.479148878,0.533174591,0.508645401,0.575154086,0.553204329,0.47840086,0.486438414
"Hs.529517",0.858986471,0.99601365,0.846835077,0.873759978,0.81172311,0.811190445,0.839861573,0.762496307,0.765219974
"Hs.529571",0.583214795,0.618313128,0.61100404,0.620850663,0.541049733,0.652239616,0.612674428,0.590974129,0.586582293
"Hs.529618",0.129308898,0.125546039,0.190305084,0.184036698,0.192222492,0.136229368,0.121011577,0.107031784,0.116782918
"Hs.529862",0.533884465,0.576610573,1.029107687,0.988231339,1.225385509,0.821538288,0.964788593,1.197050769,1.294238045
"Hs.530227",1.726132432,1.572274013,1.498619832,1.450378666,1.497863219,1.694405719,1.910264541,1.821288621,2.10658796
"Hs.530274",1.046410084,1.044588102,1.032181462,1.083018002,1.057859692,1.032792067,1.083169332,1.018380609,1.022415865
"Hs.530904",0.833497408,0.913985017,0.85177009,0.917418129,0.874309279,0.800629509,0.74702627,0.777865499,0.752996014
"Hs.531587",0.952400256,0.907061207,1.149414409,1.071535575,1.18273291,1.06455648,1.067626412,1.040588113,1.129115853
"Hs.531668",0.664363577,0.677215988,0.632449564,0.673178865,0.615424985,0.624862882,0.629250415,0.608144924,0.614744912
"Hs.531682",0.848338487,0.875309676,0.922174182,0.886714333,0.85587057,0.854174445,0.879058677,0.817296132,0.897474576
"Hs.531704",0.890289298,0.902747249,0.932977945,0.848915264,0.716111164,0.617618109,0.588541659,0.494141552,0.565062549
"Hs.532082",0.955012868,0.884938738,1.161263215,0.98746247,1.178919765,1.004638138,1.08992813,1.07517849,1.155993893
"Hs.532680",1.026854267,1.007652891,1.001806981,1.008797961,1.025110608,1.009222625,0.997431879,1.005783799,1.029664576
"Hs.532682",0.334380631,0.386048735,0.321787288,0.311861708,0.218800529,0.28103173,0.253994419,0.331930928,0.24911672
"Hs.532803",1.547604021,1.450576821,1.177150184,0.966102777,0.837152079,1.104778522,1.14564924,0.845235478,0.814929974
"Hs.533013",0.239534187,0.239308407,0.229336543,0.229252977,0.211158886,0.228273715,0.224896848,0.211796267,0.221012347
"Hs.533050",1.176971701,1.206597818,1.132803465,1.115964572,1.170467478,1.152017332,1.204182846,1.089721959,1.091069968
"Hs.533258",0.997930221,1.020670774,0.993237439,0.977111951,1.006325213,1.047562522,1.095370597,1.009131477,1.029972625
"Hs.533357",1.156250624,1.157369359,1.185330125,1.080973291,1.228030685,1.182852196,1.33806186,1.318128733,1.260245181
"Hs.533432",0.896910666,0.899995406,0.79579056,0.775462467,0.846718772,0.890873953,0.885783647,1.002736169,0.870351696
"Hs.533566",5.862609417,7.909294599,3.797321263,4.553105353,3.926541778,6.991686085,4.698173254,9.539927799,7.754263024
"Hs.534206",0.369286669,0.336566264,0.317239191,0.342213694,0.29498389,0.313342806,0.271395688,0.325031623,0.297230598
"Hs.534293",0.332340382,0.361191557,0.325020351,0.345740158,0.316128762,0.346544995,0.339125917,0.317105553,0.342481592
"Hs.534307",2.171043369,2.065746805,1.58392028,1.393598617,1.28972704,1.401462883,1.362397147,1.354663288,1.54120228
"Hs.534313",0.791529192,0.607752738,0.598517555,0.604013037,0.55445336,0.576461112,0.58432755,0.528529623,0.729501309
"Hs.534322",0.760350638,0.798103971,0.754759528,0.787694447,0.734512734,0.72642307,0.736685227,0.708375615,0.789532524
"Hs.534332",0.799028277,0.823476544,0.751339607,0.819918273,0.762292149,0.774983905,0.727082871,0.717282963,0.739180237
"Hs.534334",0.676571358,0.581315449,0.425713874,0.362750548,0.322678929,0.35341001,0.361681443,0.301925936,0.459076642
"Hs.534404",0.513900415,0.515962506,0.454925378,0.44667822,0.434454387,0.505512124,0.507651745,0.514777204,0.562248959
"Hs.534770",0.249850468,0.259496183,0.216541198,0.223894754,0.194580651,0.221870534,0.189602703,0.168936017,0.176642984
"Hs.535845",1.036067764,1.04601081,0.900604517,0.898188929,0.863990464,0.867899398,0.841757581,0.852233112,0.873518585
"Hs.535901",0.530217797,0.493686977,0.546290006,0.415038055,0.356779263,0.254436882,0.316279866,0.197280377,0.339905988
"Hs.536663",1.213912729,1.206713511,1.252855362,1.203767575,1.201256477,1.158548618,1.192634556,0.87020615,0.723689958
"Hs.53973",1.071974268,1.111133222,1.05513911,1.069239552,1.013899613,1.068510258,1.132091172,1.002254542,1.048309219
"Hs.544577",0.181199047,0.163679332,0.175935408,0.170073379,0.15749789,0.172188459,0.160168515,0.118376826,0.111489924
"Hs.54473",0.718890632,0.687196013,0.642495985,0.608146409,0.644304864,0.644180692,0.646501404,0.669724422,0.645176655
"Hs.546255",0.035356675,0.037243832,0.035199848,0.035694063,0.028324669,0.034773393,0.034094733,0.033336519,0.036640757
"Hs.546270",1.074915805,1.085850289,1.073887974,1.103025417,1.023159448,1.054837559,1.049807599,1.067503631,1.054653347
"Hs.546294",0.972274392,1.077786759,0.995796744,0.972257457,0.962950062,0.965708381,1.012262708,0.961593888,1.029600517
"Hs.546407",0.827680186,0.825381568,1.094660944,0.982829608,1.119866919,0.978587137,0.962067781,0.990739901,0.956195691
"Hs.546439",0.54580856,0.558194636,0.567633099,0.622807856,0.513336619,0.625377695,0.72516762,0.614398618,0.660637751
"Hs.54780",0.484444278,0.52341979,0.626765578,0.629644376,0.659482259,0.568659453,0.619884635,0.635765225,0.631011667
"Hs.549053",2.656742429,2.707216029,2.378300396,2.442098808,2.539494693,2.720534625,2.862978532,3.048315124,2.626086097
"Hs.551713",0.718264261,0.700421269,0.702217309,0.720441502,0.677704454,0.681503803,0.696879931,0.687132777,0.686007134
"Hs.55279",0.754599224,0.782813223,0.727588875,0.730581674,0.711374841,0.738217049,0.716648167,0.726124344,0.746391859
"Hs.553160",0.950802169,0.946938009,0.929489408,0.926364791,0.841453643,0.872936835,0.866950877,0.828000241,0.852004108
"Hs.554740",0.516546371,0.48973886,0.554557052,0.520456369,0.537747281,0.439766285,0.45139936,0.374386784,0.372954174
"Hs.554822",1.101597594,1.101174638,1.087379335,1.040432567,1.055806141,1.051627442,1.071051202,1.140199315,1.061213026
"Hs.557",1.204868295,1.218070307,0.848222513,0.903308803,1.064508507,1.435260349,1.223475087,1.215704672,1.253350153
"Hs.557550",0.541963414,0.565365532,0.724283788,0.73902016,0.779187359,0.729353655,0.702876966,0.840875385,0.70037217
"Hs.558308",0.74574366,0.616696033,0.668223143,0.670369925,0.607449589,0.590467792,0.716256561,0.4975776,0.762266738
"Hs.558314",0.087608738,0.097856896,0.095468779,0.097948897,0.073102895,0.089185541,0.082378007,0.070434254,0.089639146
"Hs.558318",0.74838567,0.761436685,0.77171126,0.748070624,0.736456106,0.720227697,0.684958177,0.673977305,0.693457966
"Hs.558334",0.92724892,0.908499343,0.716874205,0.767279215,0.770711591,0.911964543,0.85564208,1.175776504,0.891537944
"Hs.558396",0.243347646,0.235747492,0.169951188,0.160930795,0.147832562,0.183393313,0.235052367,0.22056287,0.137856518
"Hs.558950",0.976042314,0.985560942,0.906315943,0.946252034,0.935740828,0.939653338,0.95885456,0.974211326,1.020892458
"Hs.563344",0.637075301,0.658108339,0.63238177,0.684634631,0.646381121,0.613271269,0.575393701,0.625539958,0.598071246
"Hs.567245",1.041147001,1.056533355,1.008204415,1.046172215,1.062650538,1.026923468,1.006317148,1.069105412,1.053183407
"Hs.567252",1.132528276,1.251844344,1.136905693,1.077972079,1.181435978,1.156402355,1.162455381,1.158365471,1.161534815
"Hs.567280",1.052774779,1.002080725,0.999643124,1.047319383,1.016647262,0.990209363,0.992215665,1.004417299,1.011822142
"Hs.567303",0.865962547,0.868014003,1.036234124,0.993209713,1.001944107,0.924416974,0.93806599,0.913360316,0.882981491
"Hs.567319",0.500959309,0.521367272,0.797280536,0.765142869,0.77851975,0.647241635,0.656749565,0.609064817,0.583347596
"Hs.567641",1.102136441,1.157132459,1.115290522,1.087656807,1.145199228,1.10408518,1.124892353,1.24270776,1.141954379
"Hs.570791",1.358981214,1.659943627,1.722368654,1.695849991,1.537254882,1.222277882,1.199041006,1.515203536,1.751785422
"Hs.570855",0.471358836,0.482496462,0.474891834,0.489634155,0.450100726,0.481752549,0.472717857,0.460996736,0.464631084
"Hs.571037",0.807408215,0.837289656,0.618999602,0.586670111,0.519102657,0.56215346,0.612122777,0.673572362,0.485508359
"Hs.571841",0.360886108,0.379844276,0.448669574,0.43640669,0.486820323,0.454925618,0.473957731,0.595010472,0.542744969
"Hs.573143",0.6098111,0.592741339,0.828683392,1.018914028,1.229756318,1.030217562,1.095933916,1.104471684,1.072651303
"Hs.573153",0.238019897,0.247690972,0.238081349,0.244912644,0.21006845,0.241463846,0.220112887,0.199259613,0.232253313
"Hs.574026",1.059599,1.054849455,1.005356938,1.031817317,0.996030762,1.025549805,1.018103991,1.05095456,1.115499222
"Hs.575083",0.79202039,0.766617273,0.681864535,0.687339426,0.687373111,0.66927048,0.605598772,0.691976021,0.626424205
"Hs.575782",1.038477939,0.928829105,1.973348311,1.825177321,2.243948376,1.909767251,2.078917393,2.326140349,2.294155132
"Hs.581632",0.965419979,0.647817558,0.96063054,0.929206948,1.297705751,0.973224525,1.184745704,0.950489749,1.103793164
"Hs.584801",1.237811357,1.225498136,1.209239512,0.999536994,0.889005367,0.693737483,0.617192599,0.567531182,1.05948399
"Hs.584804",0.961985213,1.006024095,0.946013775,0.942271046,0.961148549,1.014254504,1.014690273,0.958320372,1.012487128
"Hs.584823",0.917657292,0.97558993,0.959939063,1.024432859,1.159013002,1.270948156,1.271297931,1.394969511,1.053538367
"Hs.584884",0.599150865,0.621990261,0.890630848,0.859113223,0.888920376,0.720801979,0.731558253,0.772537875,0.845600528
"Hs.585357",0.057373119,0.056784736,0.057478851,0.061782991,0.05366818,0.062171851,0.066722053,0.058983606,0.063571779
"Hs.58756",3.086573439,2.271105139,1.199996525,1.45292533,1.396935705,1.805090434,1.753705569,2.658148175,3.51751764
"Hs.588289",1.23171119,1.286633407,1.11007639,1.247131912,1.219577471,1.16144144,1.191896642,1.310102064,1.348603452
"Hs.58974",1.480046023,1.577514613,1.752197687,1.873162868,1.824610096,2.156584178,1.805625183,1.598184675,0.72387798
"Hs.590872",1.702187963,1.54856013,1.507685037,1.562207271,1.560654842,1.518525418,1.464411312,1.458837779,1.672589894
"Hs.590892",3.882594252,3.154109309,3.471290137,3.213416125,4.653156565,3.850597968,4.156298847,4.561497234,3.904082614
"Hs.590921",0.52763022,0.516785831,0.495900885,0.493704175,0.434321991,0.45958656,0.439658808,0.41934411,0.463535542
"Hs.591148",1.068840808,1.104068162,1.069006184,1.054669256,1.03728094,1.028115395,1.039869961,0.989222118,1.101806033
"Hs.591159",1.213982152,1.220952345,1.070918789,1.028377388,1.012255469,0.96991953,1.007810681,0.987126301,1.016095713
"Hs.591241",0.779186181,0.747174768,1.006097459,0.876244718,1.010262957,0.94001006,0.917384317,1.00360146,1.070174569
"Hs.591251",0.775254783,0.793722693,0.69023704,0.707403269,0.636964954,0.714252236,0.724275622,0.699388437,0.871874857
"Hs.591336",2.230099009,2.876146194,4.759617676,4.895255276,4.731050493,4.354234146,4.115710102,4.977048734,4.164445552
"Hs.591346",8.196339665,3.212759014,2.167147187,2.657609803,1.778730702,1.043214315,0.88497285,1.034526048,1.180140605
"Hs.59138",1.920884262,1.825707213,1.549056398,1.438662127,1.465202662,1.760186947,1.793914171,1.607895857,1.827788231
"Hs.591382",1.117130467,1.19637945,1.005125001,1.092607766,1.116825863,1.366708501,1.316829377,1.54933494,1.316511186
"Hs.591400",0.795193394,0.845905507,0.807743844,0.860545334,0.790958867,0.878331901,0.931472538,0.764435155,0.915313117
"Hs.591402",0.956046217,0.962342759,0.982231257,0.957880958,0.971407963,0.976272728,0.983116127,0.871370613,0.906729459
"Hs.591430",1.006156254,1.062398459,1.254416723,1.302808851,1.265914893,1.550431203,1.326837791,2.093751103,1.771987622
"Hs.591484",0.783063976,0.803753672,0.767170989,0.770230113,0.768498878,0.809651737,0.782330522,0.77398395,0.767591985
"Hs.591486",0.97181934,0.972666444,0.884494127,0.934060445,0.91651378,0.931045299,0.919956636,0.915831149,0.901373823
"Hs.591588",0.262864732,0.248187656,0.211881325,0.22408653,0.189243997,0.203245242,0.178871452,0.171221659,0.203853908
"Hs.591654",1.076302227,1.057788286,1.016449245,1.066469123,1.038253666,1.090445779,1.050507618,1.033501642,1.096712421
"Hs.591742",0.360924955,0.370236703,0.37459373,0.374086273,0.317237159,0.352714218,0.33981082,0.326851293,0.341874123
"Hs.591802",1.083890207,1.008299059,1.048619845,1.075188425,1.013124486,0.934930572,0.961624411,1.001879415,0.936411671
"Hs.591834",0.715443644,0.660681547,0.631682291,0.672201,0.624836795,0.651616888,0.636536097,0.521341023,0.553385466
"Hs.591847",1.508468779,1.413207152,1.369122979,1.299877543,1.469769911,1.281059786,1.171978764,1.252034101,1.178358143
"Hs.591890",1.090284954,1.099833568,1.151605523,1.137412044,1.22568144,1.282293757,1.328543422,1.173994356,1.138941556
"Hs.591928",0.984711044,1.033506807,1.05809443,1.061092802,0.979251735,1.052901633,1.064960981,0.997199354,1.086700543
"Hs.591940",0.981443748,1.003326952,0.976938451,0.985174593,0.972084654,1.004087171,0.981664242,0.982190412,1.045628608
"Hs.591944",1.354464827,1.365809313,1.288821008,1.362907084,1.233906485,1.31201125,1.387363499,1.116644969,1.403302214
"Hs.591945",0.942911689,0.881361304,0.888280167,0.918877424,0.952287474,0.987143786,1.041360565,1.012768887,1.006112767
"Hs.591969",1.014683308,0.991275031,1.035401844,0.997484728,0.967218223,0.987967792,0.979147905,0.926841025,0.993164424
"Hs.591980",0.602990254,0.657633213,0.662271324,0.646122914,0.639279709,0.643916969,0.630137901,0.603844004,0.635973924
"Hs.591983",1.391973745,1.268581993,1.540180112,1.640964678,1.514683853,1.379371992,1.423045313,1.631902542,1.634309398
"Hs.591993",1.236082405,1.610478479,1.428039176,1.50622573,1.38797728,1.672759517,1.675905953,1.084420652,1.673805858
"Hs.592049",1.085010967,1.077438189,0.995288887,1.018659816,0.91769814,1.244049064,1.26687316,0.845110691,0.39804922
"Hs.592123",0.620801966,0.580613508,0.615171488,0.580068507,0.595248766,0.66623092,0.723465941,0.500452324,0.460087104
"Hs.592130",0.671403931,0.699046961,0.648555634,0.673313601,0.606090204,0.644730024,0.649883878,0.595520921,0.644359677
"Hs.592166",0.670073899,0.682771705,0.631768958,0.685689832,0.637414171,0.625946671,0.640956112,0.591418366,0.662741571
"Hs.592227",1.176907557,1.146839156,1.185240148,1.1588548,1.222895692,1.156656616,1.144597998,1.166421081,1.176619656
"Hs.592244",1.069903194,1.03109666,0.989933067,1.041763605,1.025970746,1.003094591,0.979930558,1.018449006,1.001631214
"Hs.592290",1.082204649,1.080427891,1.375569252,1.374947993,1.530935795,1.467437013,1.860825005,1.067021074,1.081951719
"Hs.592317",1.38765781,1.362986095,1.281137476,1.209369404,1.349514588,1.268713551,1.189619546,1.14878293,1.15333954
"Hs.592324",0.998408784,1.086356793,1.033535654,1.10245905,1.105189497,1.05477399,1.035245061,1.096157929,1.170055296
